preset,config_hash,label,options_json,n_problems,n_solved,reliability,cum_cpu_time,combined_score,status_counts_json
custom,5961d568b640,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,77.6114,0.000000,"{""unsolved"": 727}"
custom,84e32167c9aa,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,180,0.247593,1618.2738,0.247593,"{""unsolved"": 407, ""solved"": 180, ""timeout"": 140}"
custom,db1211245054,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,99,0.136176,5999.0278,0.136176,"{""unsolved"": 405, ""solved"": 99, ""timeout"": 223}"
custom,77336cc97422,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,79.3854,0.000000,"{""unsolved"": 727}"
custom,a89ea97e67cc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,275,0.378267,3998.1071,0.378267,"{""unsolved"": 296, ""solved"": 275, ""timeout"": 154, ""crash"": 2}"
custom,7249f5567147,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,299,0.411279,3928.7143,0.411279,"{""unsolved"": 269, ""solved"": 299, ""timeout"": 157, ""crash"": 2}"
custom,d678dad79a27,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,85.3139,0.000000,"{""unsolved"": 727}"
custom,840d2f7a7a10,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,82.9075,0.000000,"{""unsolved"": 727}"
custom,a92cf1df41e9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,534,0.734525,1617.5979,0.734525,"{""solved"": 534, ""unsolved"": 110, ""timeout"": 83}"
custom,b1175453d490,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,81,0.111417,798.3195,0.111417,"{""unsolved"": 597, ""solved"": 81, ""timeout"": 49}"
custom,12d7d7a4abd5,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,338,0.464924,3951.8760,0.464924,"{""unsolved"": 240, ""solved"": 338, ""timeout"": 146, ""crash"": 3}"
custom,51a2e85669ba,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,336,0.462173,3866.4607,0.462173,"{""unsolved"": 237, ""solved"": 336, ""timeout"": 152, ""crash"": 2}"
custom,5627e2309ddf,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,303,0.416781,4043.6926,0.416781,"{""unsolved"": 273, ""solved"": 303, ""timeout"": 149, ""crash"": 2}"
custom,64000308eb40,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,353,0.485557,2777.7500,0.485557,"{""unsolved"": 267, ""solved"": 353, ""timeout"": 107}"
custom,0aeab6984481,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,104,0.143054,4354.9380,0.143054,"{""unsolved"": 463, ""solved"": 104, ""timeout"": 160}"
custom,46c5247b1ec9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,84.9455,0.000000,"{""unsolved"": 727}"
custom,5d29e8f26c34,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,499,0.686382,4198.5582,0.686382,"{""solved"": 499, ""unsolved"": 84, ""timeout"": 141, ""crash"": 3}"
custom,faa3a08c25cf,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,338,0.464924,2789.1285,0.464924,"{""unsolved"": 286, ""solved"": 338, ""timeout"": 103}"
custom,52eaf98bd186,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,106,0.145805,4166.7398,0.145805,"{""unsolved"": 464, ""solved"": 106, ""timeout"": 157}"
custom,e7c021bf5496,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,333,0.458047,4028.8764,0.458047,"{""unsolved"": 240, ""solved"": 333, ""timeout"": 151, ""crash"": 3}"
custom,baf83bb1f9fd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,446,0.613480,1661.4677,0.613480,"{""solved"": 446, ""unsolved"": 209, ""timeout"": 72}"
custom,1f9dec2e3b6a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,86.4344,0.000000,"{""unsolved"": 727}"
custom,cb1fa2c81754,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,3,0.004127,255.5880,0.004127,"{""unsolved"": 718, ""solved"": 3, ""timeout"": 6}"
custom,837277fe4dd4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,182,0.250344,1659.2253,0.250344,"{""unsolved"": 386, ""solved"": 182, ""timeout"": 159}"
custom,18d75bd88861,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,535,0.735901,1297.7737,0.735901,"{""solved"": 535, ""unsolved"": 106, ""timeout"": 86}"
custom,8e69c1a3d54d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,541,0.744154,3694.3711,0.744154,"{""solved"": 541, ""unsolved"": 65, ""timeout"": 117, ""crash"": 4}"
custom,4ec1708db3f9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,463,0.636864,3779.0995,0.636864,"{""unsolved"": 87, ""solved"": 463, ""timeout"": 177}"
custom,bec2df3e7a25,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,222,0.305365,5146.1498,0.305365,"{""unsolved"": 326, ""solved"": 222, ""timeout"": 176, ""crash"": 3}"
custom,6659be54e2c3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,168,0.231087,5160.0763,0.231087,"{""unsolved"": 343, ""solved"": 168, ""timeout"": 216}"
custom,1baf8174caa3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,221,0.303989,4992.1356,0.303989,"{""unsolved"": 333, ""solved"": 221, ""timeout"": 170, ""crash"": 3}"
custom,165ebc47e938,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,96,0.132050,5374.5382,0.132050,"{""unsolved"": 430, ""solved"": 96, ""timeout"": 201}"
custom,df8ae9ceeb1b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,99,0.136176,4370.9834,0.136176,"{""unsolved"": 466, ""solved"": 99, ""timeout"": 162}"
custom,75eadaca5519,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,81.8147,0.000000,"{""unsolved"": 727}"
custom,0d75276b74e2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,97,0.133425,5671.8363,0.133425,"{""unsolved"": 418, ""solved"": 97, ""timeout"": 212}"
custom,43ad4a938908,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,83,0.114168,1345.8841,0.114168,"{""unsolved"": 594, ""solved"": 83, ""timeout"": 50}"
custom,5031594347e7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,290,0.398900,4063.9234,0.398900,"{""unsolved"": 276, ""solved"": 290, ""timeout"": 159, ""crash"": 2}"
custom,9f61e38d65e7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,324,0.445667,3001.2947,0.445667,"{""unsolved"": 293, ""solved"": 324, ""timeout"": 110}"
custom,36df947d34de,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,415,0.570839,1211.4083,0.570839,"{""unsolved"": 193, ""solved"": 415, ""timeout"": 119}"
custom,b260ae80a9ee,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",727,0,0.000000,75.8204,0.000000,"{""unsolved"": 727}"
custom,72c1aea391d3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",727,506,0.696011,1864.4553,0.696011,"{""unsolved"": 107, ""solved"": 506, ""timeout"": 114}"
custom,5b726e3d982b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,507,0.697387,1869.3303,0.697387,"{""unsolved"": 109, ""solved"": 507, ""timeout"": 111}"
custom,a6ca4702a300,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,482,0.662999,1906.6453,0.662999,"{""unsolved"": 132, ""solved"": 482, ""timeout"": 113}"
custom,971aab66c591,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,3,0.004127,224.3645,0.004127,"{""unsolved"": 719, ""solved"": 3, ""timeout"": 5}"
custom,ad6448676ca2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,112,0.154058,1352.0767,0.154058,"{""unsolved"": 557, ""solved"": 112, ""timeout"": 58}"
custom,e652f5e4439e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,56,0.077029,807.6717,0.077029,"{""unsolved"": 603, ""solved"": 56, ""timeout"": 68}"
custom,ab23a9711ec9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",727,485,0.667125,1889.5927,0.667125,"{""unsolved"": 130, ""solved"": 485, ""timeout"": 112}"
custom,8b6e756c51b4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",727,100,0.137552,5556.3486,0.137552,"{""unsolved"": 421, ""solved"": 100, ""timeout"": 206}"
custom,51cbc970df8b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",727,353,0.485557,2728.8874,0.485557,"{""unsolved"": 270, ""solved"": 353, ""timeout"": 104}"
custom,abab2dc6fc89,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,414,0.569464,1210.5800,0.569464,"{""unsolved"": 195, ""solved"": 414, ""timeout"": 118}"
custom,c68548c12a08,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",727,353,0.485557,1108.9714,0.485557,"{""solved"": 353, ""unsolved"": 304, ""timeout"": 70}"
