preset,config_hash,label,options_json,n_problems,n_solved,reliability,cum_cpu_time,combined_score,status_counts_json
custom,11c0014f5c85,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,104,0.859504,5.2258,0.950794,"{""solved"": 104, ""unsolved"": 17}"
custom,33d43d9eb9df,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,110,0.909091,3.6233,1.003052,"{""solved"": 110, ""unsolved"": 11}"
custom,a0ca5208c1aa,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,107,0.884298,3.1189,0.979099,"{""solved"": 107, ""unsolved"": 14}"
custom,8ba390cdbc63,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",121,103,0.851240,4.1032,0.944401,"{""solved"": 103, ""unsolved"": 18}"
funnelsqp,4aa64c954a5f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,116,0.958678,3.8298,1.052295,"{""solved"": 116, ""unsolved"": 5}"
custom,0dbdeea2e419,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,0,0.000000,2.9716,0.095047,"{""unsolved"": 121}"
custom,36df947d34de,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,100,0.826446,3.7668,0.920168,"{""solved"": 100, ""unsolved"": 21}"
custom,b34d6d08133f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,92,0.760331,6.1009,0.850162,"{""unsolved"": 29, ""solved"": 92}"
custom,6c977c104c9f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,88,0.727273,9.5040,0.811433,"{""solved"": 88, ""unsolved"": 33}"
custom,ac8f1f2289c3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,97,0.801653,3.8467,0.895242,"{""solved"": 97, ""unsolved"": 24}"
custom,513660b1a35a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,85,0.702479,5.3597,0.793546,"{""unsolved"": 36, ""solved"": 85}"
custom,8656a8c80249,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,34,0.280992,187.0358,0.280992,"{""solved"": 34, ""unsolved"": 81, ""timeout"": 6}"
custom,329f99441afd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,20,0.165289,2.7136,0.260767,"{""unsolved"": 101, ""solved"": 20}"
custom,9f61e38d65e7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,74,0.611570,8.2309,0.697852,"{""unsolved"": 47, ""solved"": 74}"
custom,cb1fa2c81754,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,0,0.000000,3.0316,0.094947,"{""unsolved"": 121}"
custom,5031594347e7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,79,0.652893,6.3163,0.742365,"{""unsolved"": 42, ""solved"": 79}"
custom,d678dad79a27,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,0,0.000000,3.0659,0.094890,"{""unsolved"": 121}"
custom,e7c021bf5496,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,85,0.702479,5.3926,0.793492,"{""unsolved"": 36, ""solved"": 85}"
custom,f8f0d499dfbf,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,74,0.611570,8.0927,0.698082,"{""unsolved"": 47, ""solved"": 74}"
custom,069098bdbf35,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,109,0.900826,1.8600,0.997726,"{""solved"": 109, ""unsolved"": 12}"
custom,18d75bd88861,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,117,0.966942,1.4790,1.064477,"{""solved"": 117, ""unsolved"": 4}"
custom,5b4f27e9507d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,78,0.644628,4.1238,0.737755,"{""unsolved"": 43, ""solved"": 78}"
custom,2cddf20353ef,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,77,0.636364,6.4127,0.725676,"{""unsolved"": 44, ""solved"": 77}"
custom,e652f5e4439e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",121,7,0.057851,3.1213,0.152649,"{""unsolved"": 114, ""solved"": 7}"
custom,a95542329e0f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,0,0.000000,3.0610,0.094898,"{""unsolved"": 121}"
custom,a92cf1df41e9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,116,0.958678,1.2181,1.056647,"{""solved"": 116, ""unsolved"": 5}"
custom,0d75276b74e2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,22,0.181818,306.8994,0.181818,"{""unsolved"": 89, ""solved"": 22, ""timeout"": 10}"
custom,6e9726b24eec,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",121,106,0.876033,2.6663,0.971589,"{""solved"": 106, ""unsolved"": 15}"
custom,788f6462ca99,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,47,0.388430,15.0011,0.463428,"{""unsolved"": 74, ""solved"": 47}"
custom,75eadaca5519,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,0,0.000000,2.9865,0.095022,"{""unsolved"": 121}"
custom,df36c585435d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,0,0.000000,3.0472,0.094921,"{""unsolved"": 121}"
custom,56c82fd3ad43,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",121,72,0.595041,5.4595,0.685942,"{""unsolved"": 49, ""solved"": 72}"
custom,971aab66c591,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,0,0.000000,2.9912,0.095015,"{""unsolved"": 121}"
custom,54b23b636c9b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,23,0.190083,12.8008,0.268748,"{""unsolved"": 98, ""solved"": 23}"
custom,090f83ec77dc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,61,0.504132,5.9640,0.594192,"{""unsolved"": 60, ""solved"": 61}"
custom,cb7f1dbfede4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,82,0.677686,124.5503,0.677686,"{""solved"": 82, ""unsolved"": 35, ""timeout"": 4}"
custom,b39703f97052,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",121,33,0.272727,5.6690,0.363279,"{""unsolved"": 88, ""solved"": 33}"
custom,41d6ecbf73c3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",121,78,0.644628,4.0756,0.737835,"{""unsolved"": 43, ""solved"": 78}"
custom,1cbd117fa158,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",121,70,0.578512,64.7182,0.578512,"{""solved"": 70, ""unsolved"": 49, ""timeout"": 2}"
custom,3248cd02bb00,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,78,0.644628,4.2206,0.737594,"{""unsolved"": 43, ""solved"": 78}"
custom,bec2df3e7a25,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",121,33,0.272727,6.5254,0.361852,"{""solved"": 33, ""unsolved"": 88}"
custom,6f0fb9c49037,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,40,0.330579,5.5754,0.421286,"{""unsolved"": 81, ""solved"": 40}"
custom,757a6624b860,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",121,105,0.867769,4.6095,0.960086,"{""solved"": 105, ""unsolved"": 16}"
